1,2,4,5,6,7,8,9,10,11,14,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,33,35,36,38,41,43,44,48,52,55,56,60,61,62,67,69,71,72,73,74,75,78,79,80,81,82,83,84,85,92,97,101,102,103,104,105,106,107,108,110,111,113,114,115,116,117,118,120,121,124,125,126,127,129,130,135,138,140,152,153,155,157,158,159,160,161,169,173,177,178,179,180,183,184,185,186,187,188,189,191,194,195,196,197,199,200,201,202,203,204,205,206,207,208,209,210,211,212,214,216,217,218,219,220,221,225,226,227,230,231,233,234,235,236,238,239,240,242,245,247,248,249,250
0,1,1,0.591549295774648,0.882352941176471,0.9625,1,1,0.858974358974359,0.984126984126984,1,1,0.901639344262295,1,1,1,0.973684210526316,0.953846153846154,0.968253968253968,0.985714285714286,1,1,1,0.983870967741935,0.907894736842105,0.933333333333333,0.953846153846154,1,0.951612903225806,0.946428571428571,1,0.926470588235294,1,1,0.984126984126984,0.983050847457627,1,0.984126984126984,0.967213114754098,1,1,0.848484848484849,1,0.956521739130435,0.936507936507937,0.947368421052632,0.928571428571429,1,0.961538461538462,0.984848484848485,1,1,0.866666666666667,0.984615384615385,1,0.983333333333333,0.967741935483871,1,0.738461538461539,0.986301369863014,1,0.96875,0.939393939393939,1,0.723076923076923,1,1,0.986301369863014,1,0.982456140350877,0.984126984126984,0.967741935483871,0.949152542372881,0.96551724137931,1,1,0.973333333333333,1,1,1,1,1,1,1,0.966101694915254,0.887096774193548,1,1,1,1,1,0.967213114754098,0.963636363636364,1,1,1,1,0.983606557377049,1,1,1,0.912280701754386,0.966666666666667,1,1,1,1,1,0.952380952380952,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,0.970149253731343,1,0.924242424242424,0.728813559322034,1,1,1,1,1,0.895833333333333,0.983870967741935,1,0.917808219178082,1,0.9875,1,0.898305084745763,1,0.95,0.982456140350877,0.985915492957746,1,1,1,0.966101694915254,0.96875,0.954545454545455,1
1,0,0.764705882352941,0.985714285714286,1,1,1,1,1,1,0.763157894736842,0.9125,1,0.885245901639344,0.950819672131147,1,1,0.987179487179487,1,1,0.964285714285714,0.974025974025974,0.925373134328358,1,1,1,1,1,0.987179487179487,1,1,1,0.934210526315789,1,1,0.791044776119403,0.896551724137931,1,0.971830985915493,0.959459459459459,0.902439024390244,1,0.85,1,1,0.972602739726027,0.964912280701754,0.966666666666667,1,1,0.953125,0.985507246376812,1,1,0.828947368421053,1,1,0.873239436619718,1,0.962025316455696,0.921875,0.984126984126984,0.958904109589041,0.972222222222222,1,0.939393939393939,0.917808219178082,0.684931506849315,0.945945945945946,0.56,0.973333333333333,0.972972972972973,0.924242424242424,1,0.962962962962963,0.972222222222222,1,0.96969696969697,0.857142857142857,0.741379310344828,0.857142857142857,1,0.859154929577465,1,1,0.971428571428571,0.976470588235294,0.953125,0.917808219178082,0.870967741935484,0.816666666666667,1,1,0.842857142857143,0.974358974358974,0.9625,0.953125,0.983050847457627,0.932203389830508,0.906666666666667,0.845070422535211,1,0.985074626865672,1,1,0.890909090909091,1,0.904761904761905,0.985714285714286,0.985915492957746,1,0.984126984126984,0.830985915492958,0.985074626865672,0.987341772151899,0.850746268656716,0.894736842105263,0.983333333333333,0.537037037037037,1,0.917808219178082,1,0.845070422535211,1,1,0.983050847457627,0.983870967741935,0.868421052631579,0.805970149253731,0.959459459459459,1,0.914634146341463,1,1,1,0.972972972972973,0.835820895522388,1,0.955223880597015,1,1,1,1,1,0.89041095890411,1,1,1,1
1,0.764705882352941,0,1,1,1,1,1,1,1,0.591549295774648,0.693548387096774,0.983333333333333,0.587301587301587,0.927272727272727,1,1,1,0.983606557377049,0.984126984126984,1,1,0.648148148148148,0.985915492957746,1,1,1,0.955882352941177,1,1,1,1,0.714285714285714,0.984375,1,0.863636363636364,0.729166666666667,0.985074626865672,1,0.941176470588235,0.777777777777778,1,0.64406779661017,0.967213114754098,1,1,1,0.859375,1,0.947368421052632,0.741935483870968,1,1,1,0.735294117647059,1,1,0.726027397260274,1,1,0.970149253731343,1,1,1,1,0.830508474576271,0.901639344262295,0.643835616438356,0.929577464788732,0.654545454545455,0.987012987012987,1,0.985507246376812,1,0.971830985915493,0.869565217391304,1,0.983333333333333,0.566037735849057,0.807017543859649,0.813559322033898,1,0.53030303030303,1,1,0.983333333333333,0.971830985915493,0.953125,0.904761904761905,0.8,0.488372093023256,0.945205479452055,1,0.46969696969697,1,0.909090909090909,0.776315789473684,1,1,0.73134328358209,0.857142857142857,1,0.983050847457627,1,1,0.884057971014493,1,0.538461538461538,0.984848484848485,1,1,0.985074626865672,0.486842105263158,1,0.951612903225806,0.779411764705882,0.540540540540541,1,0.428571428571429,1,0.91044776119403,1,0.421875,1,1,0.745762711864407,1,0.704225352112676,1,0.96875,1,0.935897435897436,1,1,1,0.970149253731343,0.893333333333333,1,0.866666666666667,1,1,1,1,1,0.662162162162162,1,1,1,1
0.591549295774648,0.985714285714286,1,0,0.96969696969697,0.976470588235294,1,1,0.955223880597015,1,1,1,0.808823529411765,1,1,1,0.955882352941177,1,1,1,1,0.985294117647059,1,1,1,1,0.955882352941177,1,0.985294117647059,0.984848484848485,1,0.985507246376812,1,1,0.951612903225806,0.984615384615385,1,0.986111111111111,0.89041095890411,1,1,0.984848484848485,1,0.953125,0.985915492957746,0.777777777777778,0.966101694915254,1,0.877551020408163,1,1,1,0.655172413793103,0.959459459459459,1,0.955882352941177,1,1,0.882352941176471,0.885714285714286,0.977011494252874,0.972602739726027,0.892307692307692,0.882352941176471,0.864864864864865,1,0.966666666666667,0.984848484848485,1,0.984375,0.873239436619718,0.921875,0.932203389830508,0.985915492957746,0.987012987012987,1,0.863636363636364,1,1,1,1,1,1,1,1,0.958333333333333,0.987012987012987,1,1,0.984126984126984,1,0.939393939393939,1,1,0.986842105263158,1,1,0.972222222222222,1,1,1,0.925925925925926,1,1,1,1,1,1,1,0.961538461538462,0.953125,0.876923076923077,1,1,1,1,1,1,1,0.934426229508197,1,1,1,0.986111111111111,0.828125,1,1,1,1,1,0.932203389830508,0.973333333333333,0.855263157894737,0.710144927536232,1,0.972222222222222,1,0.987951807228916,1,1,1,1,1,1,1,0.938461538461538,0.985294117647059,0.876923076923077,1
0.882352941176471,1,1,0.96969696969697,0,0.987179487179487,1,1,1,0.986301369863014,1,1,1,1,0.942857142857143,0.981481481481482,1,0.933333333333333,0.972602739726027,0.891891891891892,0.936507936507937,1,1,0.987341772151899,0.94047619047619,0.986301369863014,1,1,0.859375,0.955882352941177,1,0.926470588235294,1,1,1,0.987654320987654,1,1,0.857142857142857,0.972972972972973,0.9875,0.919354838709677,1,0.926470588235294,0.972602739726027,0.904109589041096,0.709677419354839,1,1,0.985507246376812,1,1,0.984375,1,1,0.882352941176471,0.957142857142857,1,0.655172413793103,0.952941176470588,0.984848484848485,0.951612903225806,0.986301369863014,0.95,0.876712328767123,0.985074626865672,1,1,0.988095238095238,1,0.986842105263158,0.8125,0.962025316455696,1,0.932432432432432,1,0.98780487804878,0.983606557377049,1,1,1,1,0.986666666666667,1,1,0.923076923076923,1,0.983870967741935,0.986301369863014,1,1,1,0.970149253731343,1,1,0.986666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986486486486487,1,0.96969696969697,1,1,1,1,1,1,1,1,1,0.851851851851852,1,0.890625,0.967213114754098,1,1,0.975308641975309,1,0.951612903225806,0.985294117647059,1,0.962025316455696,1,1,1,1,0.958333333333333,0.987341772151899,0.982758620689655,0.984375,1,1,1,1,1,0.894736842105263,1,1
0.9625,1,1,0.976470588235294,0.987179487179487,0,0.882352941176471,0.873417721518987,0.886075949367089,0.987654320987654,1,1,0.973684210526316,1,0.950617283950617,0.986111111111111,0.986111111111111,0.962962962962963,0.825,1,1,0.97752808988764,1,0.727272727272727,0.888888888888889,0.8,0.838235294117647,0.944444444444444,1,0.973684210526316,0.954545454545455,0.936708860759494,1,0.863013698630137,0.953846153846154,1,1,0.962962962962963,1,0.963414634146341,1,1,1,0.974358974358974,0.987012987012987,1,1,1,0.950819672131147,1,1,0.8375,1,0.957746478873239,1,0.98780487804878,1,1,0.945945945945946,1,1,1,1,0.971014492753623,0.886075949367089,1,1,1,0.954022988505747,1,0.986486486486487,1,1,0.923076923076923,0.975903614457831,1,1,0.911764705882353,1,1,1,0.936708860759494,1,1,0.985294117647059,0.972602739726027,1,0.948275862068966,1,1,1,1,1,1,1,0.987179487179487,1,0.953846153846154,0.970149253731343,1,1,0.985074626865672,1,0.897058823529412,1,1,0.883720930232558,1,1,1,0.944444444444444,1,1,0.985714285714286,1,1,1,1,1,1,1,0.963414634146341,1,1,0.985915492957746,1,1,1,1,1,1,0.986111111111111,1,1,0.929577464788732,1,1,1,1,1,1,0.9875,0.88,0.91044776119403,1,1,1,1,0.977777777777778
1,1,1,1,1,0.882352941176471,0,0.907692307692308,0.65,0.980769230769231,1,1,1,1,0.985915492957746,1,0.91044776119403,0.966101694915254,1,1,0.978723404255319,1,1,0.783333333333333,0.859375,0.890909090909091,0.896551724137931,0.983870967741935,1,1,0.953125,1,0.971830985915493,0.830508474576271,0.983050847457627,1,1,0.981132075471698,1,0.956521739130435,1,0.914285714285714,1,1,0.983606557377049,1,1,1,1,1,1,1,0.96551724137931,1,1,1,0.982758620689655,1,0.983870967741935,1,1,1,1,1,0.887323943661972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983050847457627,1,0.862745098039216,0.941176470588235,1,1,1,1,1,1,0.982456140350877,0.964912280701754,1,1,1,1,0.909090909090909,0.984615384615385,1,1,0.942307692307692,0.982758620689655,0.897959183673469,0.954545454545455,1,0.830769230769231,1,0.962962962962963,1,0.942307692307692,1,1,0.9375,1,1,1,0.875,1,0.941176470588235,1,0.933333333333333,1,1,1,1,0.981818181818182,1,0.969230769230769,1,0.961538461538462,1,1,1,0.96,1,1,0.903846153846154,1,0.959183673469388,1,0.684210526315789,0.96875,0.857142857142857,1,0.942307692307692,1,1,0.95
1,1,1,1,1,0.873417721518987,0.907692307692308,0,0.9375,0.753246753246753,1,1,1,0.985074626865672,0.987012987012987,0.903225806451613,1,0.827160493827161,0.985294117647059,1,1,0.971830985915493,0.973333333333333,0.783132530120482,0.945945945945946,0.942857142857143,0.985294117647059,0.984615384615385,0.863636363636364,1,0.526315789473684,1,1,0.608108108108108,1,1,1,1,1,1,1,0.984126984126984,1,0.985507246376812,0.861538461538462,1,1,0.969230769230769,1,0.878378378378378,1,1,1,0.973684210526316,1,0.880597014925373,0.835616438356164,1,1,1,1,0.961038961038961,1,1,0.956521739130435,1,1,1,1,1,1,1,1,1,1,0.9875,1,0.956521739130435,1,1,1,1,1,1,0.691176470588235,1,1,1,1,0.985074626865672,1,0.970149253731343,0.942028985507246,1,1,1,0.959459459459459,1,1,0.970588235294118,0.985915492957746,1,0.966666666666667,0.433333333333333,0.986111111111111,0.986842105263158,0.945205479452055,1,0.972972972972973,1,1,1,0.987654320987654,0.985714285714286,1,0.985714285714286,1,1,1,1,1,0.977272727272727,1,1,1,1,0.986111111111111,1,1,1,1,1,1,1,0.969230769230769,1,0.922222222222222,0.89041095890411,0.985074626865672,1,0.9375,0.92,1,0.898550724637681,1,1,1,0.970149253731343,0.960526315789474
0.858974358974359,1,1,0.955223880597015,1,0.886075949367089,0.65,0.9375,0,0.942028985507246,1,1,0.985074626865672,1,1,0.983870967741935,0.916666666666667,0.959459459459459,1,1,1,0.985074626865672,1,0.973333333333333,0.96,0.887323943661972,0.985294117647059,1,1,1,0.958904109589041,0.962025316455696,1,0.858974358974359,1,1,1,0.929577464788732,1,1,1,0.960526315789474,1,1,0.983333333333333,1,1,1,0.967741935483871,1,1,1,0.914285714285714,0.903614457831325,1,0.939393939393939,1,1,0.971014492753623,1,1,1,1,1,0.859154929577465,1,1,1,1,1,1,0.984375,1,0.974025974025974,0.987179487179487,1,1,0.984848484848485,1,1,1,1,1,0.980392156862745,0.920634920634921,1,1,1,1,1,1,1,0.953846153846154,1,0.972972972972973,1,1,0.96551724137931,1,1,1,0.738461538461539,1,0.953125,1,1,0.938271604938272,1,1,0.986486486486487,0.919354838709677,1,1,0.985915492957746,1,1,1,0.873239436619718,1,0.891891891891892,1,0.887323943661972,1,0.962025316455696,0.849315068493151,1,0.986486486486487,1,1,1,0.838709677419355,1,0.987179487179487,0.959459459459459,0.887323943661972,1,1,0.906666666666667,1,0.9375,0.982142857142857,0.75,0.873015873015873,0.909090909090909,1,0.985915492957746,0.972602739726027,1,0.986842105263158
0.984126984126984,1,1,1,0.986301369863014,0.987654320987654,0.980769230769231,0.753246753246753,0.942028985507246,0,1,1,1,1,0.984126984126984,0.935483870967742,1,0.636363636363636,0.986666666666667,0.984615384615385,1,1,1,1,0.986666666666667,1,1,1,0.904761904761905,1,0.65625,0.96969696969697,0.98780487804878,0.850746268656716,1,1,1,1,1,1,1,1,0.96969696969697,0.971428571428571,0.637931034482759,1,0.984375,0.984126984126984,1,0.929577464788732,0.984615384615385,1,0.983606557377049,1,1,0.745762711864407,0.9375,1,0.984848484848485,1,1,0.907894736842105,1,1,0.942857142857143,1,1,1,1,1,1,1,0.970588235294118,1,1,1,1,1,1,1,1,1,0.986301369863014,1,0.734375,1,0.985915492957746,1,1,1,1,0.878378378378378,0.825396825396825,0.983333333333333,0.986301369863014,1,1,1,1,0.985294117647059,1,1,0.985294117647059,0.8,1,1,1,1,0.984126984126984,0.986842105263158,1,1,0.985074626865672,1,0.985714285714286,0.985915492957746,1,1,1,1,1,0.928571428571429,1,0.971830985915493,0.914285714285714,1,0.970149253731343,1,1,0.985507246376812,1,0.987341772151899,1,1,1,1,0.986842105263158,0.7875,1,0.966666666666667,0.53448275862069,0.968253968253968,1,0.955223880597015,1,1,0.967741935483871,0.925373134328358,0.986842105263158
1,0.763157894736842,0.591549295774648,1,1,1,1,1,1,1,0,0.838235294117647,1,0.610169491525424,0.942028985507246,1,1,1,0.971428571428571,1,1,1,0.685714285714286,0.986301369863014,1,1,1,1,1,0.983606557377049,1,0.972222222222222,0.689189189189189,1,1,0.907894736842105,0.64406779661017,1,1,0.976190476190476,0.428571428571429,1,0.73134328358209,0.984126984126984,1,1,0.982758620689655,0.641791044776119,1,1,0.596774193548387,0.986842105263158,1,1,0.441558441558442,1,1,0.941860465116279,1,1,0.986111111111111,1,1,0.985294117647059,1,0.641791044776119,0.757575757575758,0.732558139534884,0.972602739726027,0.875,0.971830985915493,1,0.950819672131147,1,0.985915492957746,0.623188405797101,1,1,0.515625,0.852941176470588,0.439393939393939,1,0.777777777777778,1,1,1,0.988095238095238,0.984848484848485,0.73972602739726,0.961538461538462,0.420289855072464,0.985915492957746,1,0.485294117647059,1,0.9125,0.80952380952381,1,0.986666666666667,0.679012345679012,0.917808219178082,1,0.984848484848485,1,1,0.96,1,0.8,1,1,1,0.985074626865672,0.753246753246753,1,0.962962962962963,0.931506849315068,0.448717948717949,1,0.652777777777778,1,0.971830985915493,1,0.716216216216216,1,1,0.648648648648649,1,0.882352941176471,0.883333333333333,0.928571428571429,1,0.974683544303797,1,1,1,0.961538461538462,0.9,1,0.931506849315068,1,1,1,1,1,0.76271186440678,1,1,1,1
1,0.9125,0.693548387096774,1,1,1,1,1,1,1,0.838235294117647,0,1,0.864406779661017,0.732394366197183,1,1,1,0.858974358974359,0.985294117647059,1,1,0.763888888888889,0.960526315789474,1,1,1,0.971014492753623,1,0.954545454545455,1,0.909090909090909,0.615384615384615,1,1,0.75,0.810344827586207,0.986486486486487,1,0.794871794871795,0.881578947368421,1,0.808823529411765,0.984615384615385,1,1,0.961538461538462,0.921875,1,1,0.892307692307692,0.986666666666667,1,1,0.924242424242424,1,0.9875,0.558823529411765,1,1,1,0.985714285714286,1,1,1,0.948275862068966,0.967741935483871,0.906666666666667,0.862068965517241,0.907692307692308,1,1,1,0.961038961038961,0.986666666666667,0.881578947368421,1,0.953125,0.741935483870968,0.892307692307692,0.714285714285714,1,0.921052631578947,1,1,0.984375,1,0.793103448275862,0.848484848484849,0.984615384615385,0.742424242424242,1,1,0.8,1,0.827160493827161,0.787878787878788,1,0.985074626865672,0.689189189189189,0.934210526315789,1,1,1,1,0.942028985507246,0.963414634146341,0.873239436619718,1,1,1,1,0.72463768115942,0.970149253731343,0.973684210526316,0.901408450704225,0.8,1,0.846153846153846,1,0.953846153846154,1,0.75,1,1,0.818181818181818,1,0.575,1,0.921052631578947,1,1,1,1,0.984375,0.971428571428571,0.947368421052632,1,0.973684210526316,1,1,1,0.985714285714286,0.968253968253968,0.551282051282051,1,1,1,0.9875
0.901639344262295,1,0.983333333333333,0.808823529411765,1,0.973684210526316,1,1,0.985074626865672,1,1,1,0,0.942307692307692,0.984126984126984,1,0.969230769230769,1,0.984848484848485,1,1,0.984848484848485,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,0.967741935483871,1,0.783333333333333,1,1,0.90625,1,0.933333333333333,0.880597014925373,1,0.867647058823529,1,0.982142857142857,0.777777777777778,1,0.983870967741935,1,0.934426229508197,0.876923076923077,1,1,1,1,1,0.982456140350877,0.973333333333333,1,1,0.944444444444444,0.971014492753623,0.984126984126984,0.884057971014493,0.921052631578947,0.986111111111111,0.985294117647059,0.815384615384615,1,0.928571428571429,0.821917808219178,0.958904109589041,0.953125,1,0.983606557377049,0.964912280701754,0.945205479452055,0.985294117647059,1,0.985714285714286,1,1,0.969230769230769,0.975,0.985915492957746,0.956521739130435,0.931034482758621,1,0.943661971830986,1,0.948275862068966,1,0.972972972972973,0.984615384615385,1,0.934426229508197,0.985915492957746,0.973684210526316,0.894736842105263,0.983870967741935,1,1,0.967213114754098,1,0.982758620689655,1,0.958333333333333,0.909090909090909,0.883333333333333,1,1,0.851351351351351,0.985507246376812,1,1,0.982142857142857,0.953125,0.984375,1,0.970149253731343,1,0.983606557377049,0.983606557377049,1,0.96969696969697,0.985294117647059,0.951612903225806,0.896551724137931,0.888888888888889,0.961538461538462,0.901408450704225,1,0.850746268656716,1,1,0.982142857142857,1,0.98,1,0.972972972972973,1,1,1,1,0.984848484848485,1
1,0.885245901639344,0.587301587301587,1,1,1,1,0.985074626865672,1,1,0.610169491525424,0.864406779661017,0.942307692307692,0,1,1,1,1,0.982142857142857,0.968253968253968,0.982456140350877,1,0.573770491803279,1,1,1,1,1,1,1,1,0.985074626865672,0.819672131147541,0.983050847457627,1,0.980769230769231,0.54,1,1,1,0.666666666666667,1,0.683333333333333,1,1,1,1,0.547169811320755,1,0.983606557377049,0.416666666666667,1,1,1,0.686567164179104,1,1,0.914285714285714,1,1,1,0.985294117647059,1,1,1,0.810344827586207,0.915254237288136,0.861111111111111,0.984375,0.862068965517241,0.985915492957746,1,1,1,1,0.622950819672131,1,0.982142857142857,0.559322033898305,0.913793103448276,0.728813559322034,1,0.842105263157895,1,1,1,1,0.981818181818182,0.868852459016393,0.828125,0.510204081632653,0.923076923076923,1,0.634920634920635,1,0.970588235294118,0.75,1,1,0.491525423728814,0.876712328767123,1,1,1,0.985294117647059,0.985915492957746,1,0.641791044776119,1,1,1,1,0.518518518518519,1,0.968253968253968,0.830985915492958,0.75,1,0.781818181818182,1,0.985074626865672,1,0.60655737704918,1,1,0.410714285714286,0.984126984126984,0.921875,0.983870967741935,0.96551724137931,1,0.984126984126984,1,1,1,0.931034482758621,0.805970149253731,1,0.807017543859649,1,1,1,1,1,0.661016949152542,1,1,1,1
1,0.950819672131147,0.927272727272727,1,0.942857142857143,0.950617283950617,0.985915492957746,0.987012987012987,1,0.984126984126984,0.942028985507246,0.732394366197183,0.984126984126984,1,0,1,1,0.985714285714286,0.578947368421053,0.985294117647059,1,1,0.930555555555556,0.952380952380952,0.934782608695652,0.930555555555556,1,1,1,0.958904109589041,1,0.826086956521739,0.810126582278481,0.984615384615385,1,0.814285714285714,0.966666666666667,0.969230769230769,1,0.797297297297297,0.946666666666667,0.984848484848485,0.958333333333333,0.826086956521739,1,1,0.910714285714286,0.984615384615385,0.985074626865672,0.984126984126984,0.985294117647059,0.931506849315068,1,1,0.946666666666667,1,1,0.851351351351351,1,1,0.890625,0.956521739130435,1,0.986666666666667,1,0.971830985915493,0.953125,0.911392405063291,0.710526315789474,0.986666666666667,1,1,0.986842105263158,0.842105263157895,0.953846153846154,0.972222222222222,1,0.704918032786885,0.947368421052632,0.855072463768116,0.816901408450704,1,0.891566265060241,1,0.982758620689655,0.985074626865672,1,0.8,0.905405405405405,0.983870967741935,0.962264150943396,1,1,0.981132075471698,1,0.788732394366197,0.970588235294118,0.984375,0.919354838709677,0.946666666666667,0.953488372093023,1,0.985074626865672,0.968253968253968,1,0.971830985915493,1,0.954545454545455,0.861538461538462,1,1,1,0.888888888888889,0.855072463768116,0.986842105263158,0.893939393939394,0.933333333333333,1,0.935483870967742,1,0.971014492753623,1,0.890625,0.971830985915493,1,0.96969696969697,1,0.746666666666667,0.984848484848485,0.897058823529412,1,0.948275862068966,1,1,0.949152542372881,0.936507936507937,0.971014492753623,1,0.985507246376812,0.985714285714286,0.984126984126984,1,0.939393939393939,0.969230769230769,0.875,1,1,1,0.985915492957746
1,1,1,1,0.981481481481482,0.986111111111111,1,0.903225806451613,0.983870967741935,0.935483870967742,1,1,1,1,1,0,1,0.915254237288136,1,0.957142857142857,0.859649122807018,0.941176470588235,1,0.91044776119403,0.886075949367089,1,1,0.931034482758621,0.666666666666667,0.944444444444444,0.734375,0.969230769230769,1,0.896551724137931,0.983606557377049,1,0.966666666666667,1,1,0.984126984126984,1,0.876923076923077,1,1,0.704918032786885,1,0.962962962962963,1,1,0.833333333333333,1,1,1,1,1,0.549019607843137,0.328125,0.985915492957746,0.982142857142857,0.967213114754098,0.980769230769231,0.890909090909091,1,1,1,1,1,1,1,1,0.984848484848485,0.966666666666667,1,1,0.909090909090909,1,0.951612903225806,1,1,1,0.983333333333333,1,1,1,0.833333333333333,0.964285714285714,1,1,1,0.981481481481482,1,0.96875,0.962264150943396,1,1,0.984615384615385,1,1,1,1,1,1,1,0.765957446808511,1,0.96875,1,1,0.984375,1,1,1,1,0.980769230769231,1,0.982456140350877,1,1,1,1,1,0.985507246376812,1,1,1,1,1,1,1,1,1,1,1,1,0.980769230769231,1,0.970588235294118,0.925373134328358,1,1,0.895833333333333,0.985294117647059,0.961538461538462,0.882352941176471,1,1,1,1,0.96969696969697
